gm3dcobshage,90.6086
gm3dcobtguge,89.2728
gm3dcobugage,22.7407
gm3dcobvgmge,24.1744
gm3dcobwgage,74.9839
gm3dcobwhage,1
gm3dcobxgege,18.3392
gm3dcobxguge,1187.1181
gm3dcobygige,60.9311
gm3dcobygmge,64.0552
gm3dcobygyge,28.4258
gm3dcobzgege,1002.1626
gm3dcobzgige,109.5
gm3dcojqgage,6590.8664
gm3dcojqgqge,2.297
gm3dcojtguge,5.5018
gm3dcojugqge,2332.5981
gm3dcojvgyge,5.4242
gm3dcojvhage,36.6785
gm3dcojwgyge,2000.569
gm3dcojzgage,36.612
gm3dcojzgege,3.5277
gm3dembqg4ge,150.52
gm3dembsgege,8.134
gm3dembsgige,2900.3452
gm3dembsguge,102.196
gm3dembsg4ge,201.2338
gm3dembtgmge,170.5034
gm3dembugage,5.1
gm3dembugmge,17.4223
gm3dembugqge,82.1671
gm3dembvgage,698.228
gm3dembvgqge,145.1024
gm3dembwgige,143.455
gm3dembwgmge,15
gm3dembwgqge,174.2228
gm3dembygege,598.531
gm3dembyg4ge,15261.5802
gm3demjqgmge,196.5135
gm3demjqgqge,1.5
gm3demjqgyge,29.7888
gm3demjrgage,17.4
gm3demjshage,50
gm3demjtgyge,2000
gm3demjvgmge,19.28
gm3demjwgage,100.5384
gm3demjwhage,10.864
gm3demjyg4ge,25
gm3demjzgige,26875.6269
gm3demjzguge,616.93
gm3demjzhage,22.6866
gm3demrqgege,2.7509
gm3demrqgige,62
gm3demrqgmge,89.21
gm3demrqg4ge,86.4544
gm3demrqhage,11.0035
gm3demrrgege,11.0035
gm3demrrgmge,4994.2
gm3demrrhage,23.276
gm3demrsgmge,1
gm3demrsguge,10.2914
gm3demrtgyge,35.4659
gm3demrtg4ge,1
gm3demrthage,54.245
gm3demruguge,124.5
gm3demrvgqge,544.5
gm3demrvg4ge,304.2593
gm3demrvhage,1500.743
gm3demrxg4ge,500.689
gm3demrxhage,36.6785
gm3demrxhege,109.1185
gm3demrygige,135.6792
gm3demryguge,21.278
gm3demrzgege,3.455
gm3demzqguge,221.377
gm3demzqg4ge,72.9958
gm3demzqhage,1741.825
gm3demzrgage,19.598
gm3demzrgege,5.294
gm3demzrgige,9.1696
gm3demzrgyge,2323.6886
gm3demzsgqge,1643.8548
gm3demzthege,501.5636
gm3demzugage,57.9882
gm3demzuguge,1118.8687
gm3demzugyge,13.8761
gm3demzug4ge,128
gm3demzvgage,12.67
gm3demzvguge,3.6678
gm3demzvgyge,418.9736
gm3demzvhage,13.7112
gm3demzwgage,18.0629
gm3demzwgege,49.5
gm3demzwhege,83.216
gm3demzxgige,265.919
gm3demzxhage,9.1696
gm3demzxhege,69.5633
gm3demzygage,77.1818
gm3demzygige,259.9293
gm3demzygqge,91.6962
gm3demzygyge,23.9054
gm3demzyhage,45.8481
gm3demzzgage,37.0922
gm3demzzgege,4322.2851
gm3demzzgqge,275.0886
gm3demzzguge,106.868
gm3denbqgege,40000
gm3denbrgqge,81
gm3denbrg4ge,27.5089
gm3denbtgage,1.6611
gm3denbtgige,2500
gm3denbtgyge,210.8232
gm3denbug4ge,63.4538
gm3denbvgmge,38.9341
gm3denbvgqge,387.86
gm3denbvg4ge,1103.4506
gm3denbwgege,9.29
gm3denbwgige,842.6535
gm3denbwguge,40000
gm3denbwg4ge,39.4294
gm3denbxgage,797.7569
gm3denbxgmge,31.6154
gm3denbxg4ge,30.874
gm3denbyg4ge,6.8
gm3denbzgage,110.448
gm3denbzg4ge,31.07
gm3denjqgage,256.5731
gm3denjqgyge,64.4548
gm3denjrgege,394.0542
gm3denjrgyge,911.331
gm3denjtgege,451.9858
gm3denjthage,136.6224
gm3denjugege,2114.4429
gm3denjugmge,12.9556
gm3denjuguge,17.4319
gm3denjvgige,13
gm3denjvgmge,362.2663
gm3denjvgyge,5.4339
gm3denjwgage,279.02
gm3denjwgmge,6.3101
gm3denjwgyge,155.4036
gm3denjxgege,2.7131
gm3denjxhege,4.3
gm3denjygege,86.5145
gm3denjzgmge,36.5
gm3denrqgmge,85.0718
gm3denrqhege,125.1354
gm3denrrguge,104.6439
gm3denrrg4ge,9.8923
gm3denrrhege,91.6962
gm3denrsguge,100
gm3denrugmge,2565.1
gm3denrugyge,32.3724
gm3denrvgqge,100
gm3denrwgage,10
gm3denrwgige,90.1438
gm3denrwhage,351.6378
gm3denrxgige,10
gm3denrxgmge,48.1611
gm3denrygege,10
gm3denryguge,28.4
gm3denrzgage,42.9901
gm3denrzgege,14.285
gm3denrzgige,66.894
gm3denrzgqge,706.8337
gm3denrzhage,5.9821
gm3denzqgige,119.4819
gm3denzqgyge,9.29
gm3denzrgige,575.4983
gm3denzrgqge,29.3463
gm3denzrguge,1059.9503
gm3denzsgage,248.96
gm3denzshege,201.1488
gm3denztgige,185.4477
gm3denztguge,5781.8134
gm3denztgyge,70
gm3denztg4ge,553.4287
gm3denzugage,85.59
gm3denzuguge,11.288
gm3denzuhage,409.0689
gm3denzvgmge,48.4929
gm3denzvgqge,3.5957
gm3denzvgyge,150.2942
gm3denzvg4ge,50.9
gm3denzvhege,157.3212
gm3denzxgqge,240
gm3denzxhege,19.28
gm3denzygmge,4.7688
gm3denzygyge,49.5
gm3denzyhage,27.7615
gm3denzzgmge,139.16
gm3deobqgmge,9.8894
gm3deobqguge,276.4061
gm3deobshege,14.7
gm3deobtgage,101.8558
gm3deobtgmge,210.6821
gm3deobtg4ge,18.4618
gm3deobuhage,9.121
gm3deobvgege,59.5
gm3deobvgige,40.259
gm3deobvgqge,921.5162
gm3deobwgege,45.0719
gm3deobwguge,10.9797
gm3deobwhage,402.781
gm3deobxhege,45.1127
gm3deobygage,7.7416
gm3deobygege,151.6899
gm3deobygige,1
gm3deobzgyge,630.6178
gm3deobzg4ge,97.01
gm3deobzhage,101.411
gm3deojqgage,4.295
gm3deojqg4ge,84
gm3deojrgmge,651.298
gm3deojrhege,32.97
gm3deojsg4ge,400
gm3deojtgmge,11.3868
gm3deojugage,27.7815
gm3deojuhage,158.141
gm3deojvgege,2.6233
gm3deojvhage,401.1455
gm3deojwgege,261.4298
gm3deojwgqge,78.1777
gm3deojwgyge,29.1794
gm3deojxg4ge,1995.5
gm3deojygmge,778.1713
gm3deojyg4ge,1000
gm3deojzg4ge,14.9464
gm3dgmbqgyge,29.67
gm3dgmbqhege,57.242
gm3dgmbrgage,120.898
gm3dgmbrgege,732
gm3dgmbrg4ge,36.443
gm3dgmbrhege,5698.1876
gm3dgmbsgige,99.9
gm3dgmbtg4ge,1002.7877
gm3dgmbthege,10.7223
gm3dgmbugage,1.8029
gm3dgmbugqge,1015.6477
gm3dgmbug4ge,58.612
gm3dgmbvgmge,9.065
gm3dgmbvgyge,1
gm3dgmbwgqge,122.733
gm3dgmbwgyge,20.4457
gm3dgmbxgqge,5
gm3dgmbxhage,46.896
gm3dgmbyguge,1.5
gm3dgmbzgage,17.282
gm3dgmbzgege,409.5087
gm3dgmbzgmge,2.297
gm3dgmjqgege,57.242
gm3dgmjsg4ge,901.438
gm3dgmjtgmge,112.4905
gm3dgmjugmge,11.1479
gm3dgmjugyge,355.0842
gm3dgmjuhage,209.338
gm3dgmjuhege,2.19
gm3dgmjvgige,46.6426
gm3dgmjvguge,49.9386
gm3dgmjwhege,4.2689
gm3dgmjxgige,1108.0541
gm3dgmjygege,393.2433
gm3dgmjygmge,61.7752
gm3dgmjyhage,227.6428
gm3dgmjzguge,1.8029
gm3dgmjzhage,27.9623
gm3dgmrqg4ge,64.17
gm3dgmrsgage,100.063
gm3dgmrtgage,646.6203
gm3dgmrtgige,284.3629
gm3dgmrtgmge,2268.3641
gm3dgmrtg4ge,3.296
gm3dgmrthege,110.8079
gm3dgmrugmge,103.768
gm3dgmrvgige,9.7
gm3dgmrvguge,6.5154
gm3dgmrvg4ge,5.5338
gm3dgmrvhage,13.286
gm3dgmrwgqge,204
gm3dgmrwguge,30
gm3dgmrxguge,103.9349
gm3dgmrxgyge,174.0499
gm3dgmrygege,156.2736
gm3dgmrzgyge,199.4573
gm3dgmzqgage,1059.5289
gm3dgmzqguge,8.3909
gm3dgmzugyge,3000.04
gm3dgmzuhege,52.0048
gm3dgmzvgege,6
gm3dgmzvgige,5000.8251
gm3dgmzwgige,18.0288
gm3dgmzxgage,6
gm3dgmzxgige,253.3957
gm3dgmzzhage,74.2758
gm3dgnbqgage,163.3335
gm3dgnbqgege,26.5544
gm3dgnbqhege,8.8896
gm3dgnbrgege,348.97
gm3dgnbrgige,538.5
gm3dgnbrguge,852.3684
gm3dgnbrhage,240.4
gm3dgnbsgqge,4383.5452
gm3dgnbsgyge,24.187
gm3dgnbshage,590.6134
gm3dgnbtgmge,569.349
gm3dgnbtgyge,14.0692
gm3dgnbugege,1.805
gm3dgnbugige,249.3937
gm3dgnbugmge,5.294
gm3dgnbug4ge,986.6114
gm3dgnbvgige,65.4901
gm3dgnbvg4ge,17.551
gm3dgnbvhege,100.0001
gm3dgnbwgmge,6
gm3dgnbxgage,9.0144
gm3dgnbxgqge,172
gm3dgnbxhege,18.0288
gm3dgnbygege,199.2268
gm3dgnbzgege,128.17
gm3dgnbzgqge,20000
gm3dgnjrhage,563.2385
gm3dgnjsgage,23.1162
gm3dgnjsgige,711.03
gm3dgnjtgage,86.3647
gm3dgnjtgmge,1500
gm3dgnjtgyge,10
gm3dgnjugqge,856.7258
gm3dgnjvgige,732.9342
gm3dgnjvgmge,20.6537
gm3dgnjvgyge,84.0125
gm3dgnjvhege,5.294
gm3dgnjwgege,11.288
gm3dgnjwgige,261.038
gm3dgnjwgyge,3.349
gm3dgnjwg4ge,1570.1788
gm3dgnjwhage,8.1129
gm3dgnjxhage,126.2013
gm3dgnjygage,53.5
gm3dgnjygege,9.0144
gm3dgnjygige,150.823
gm3dgnjyhage,121.5065
gm3dgnjzgage,22303.0019
gm3dgnjzgmge,20.2933
gm3dgnrqgyge,201
gm3dgnrqg4ge,12.9507
gm3dgnrrgege,51.197
gm3dgnrrhage,237.6891
gm3dgnrtgege,90.1438
gm3dgnrtgige,300
gm3dgnrtguge,1328.5
gm3dgnrugqge,90.0891
gm3dgnrwgyge,234.5
gm3dgnrxgqge,22.277
gm3dgnryguge,1462.9843
gm3dgnzqgige,19.7
gm3dgnzrgmge,14.285
gm3dgnzrgqge,1270.0062
gm3dgnztgige,700.1726
gm3dgnztguge,613.7187
gm3dgnztg4ge,131.784
gm3dgnzugige,7.8199
gm3dgnzvgmge,13.3
gm3dgnzvguge,137.738
gm3dgnzvgyge,100.1
gm3dgnzwgage,320.12
gm3dgnzwgege,181.892
gm3dgnzygmge,412.6998
gm3dgnzygqge,776.069
gm3dgnzyhege,52.8237
gm3dgnzzgage,34.1827
gm3dgnzzgege,44
gm3dgnzzguge,68.0738
gm3dgobqgmge,1.8029
gm3dgobugage,509.81
gm3dgobvgage,80
gm3dgobxgyge,8781.498
gm3dgobxg4ge,258.1206
gm3dgobygqge,210.5839
gm3dgobyhege,930.6095
gm3dgobzgage,129.681
gm3dgobzguge,7.2115
gm3dgojqhage,5.1633
gm3dgojrg4ge,25
gm3dgojsgmge,3210.1528
gm3dgojsguge,34.6861
gm3dgojsgyge,9.2922
gm3dgojshege,327.3719
gm3dgojtgqge,10.289
gm3dgojtguge,40000
gm3dgojthege,1010.4165
gm3dgojugqge,111.642
gm3dgojvgmge,40000
gm3dgojvgqge,25.13
gm3dgojvgyge,13.7707
gm3dgojwgqge,100
gm3dgojxgmge,199
gm3dgojxhege,5371.8774
gm3dgojyguge,13
gm3dgojygyge,1499.5
gm3dgojyg4ge,28.846
gm3dgojzguge,9.0144
gm3dgojzgyge,20.578
gm3dimbqgage,300.355
gm3dimbrgmge,8.8407
gm3dimbrgyge,1000.9106
gm3dimbrhege,360.4627
gm3dimbsgmge,38.4608
gm3dimbshege,8.9803
gm3dimbtgmge,178.4847
gm3dimbuguge,37.9682
gm3dimbvguge,81.1294
gm3dimbvg4ge,20.976
gm3dimbwhage,96.9225
gm3dimbxgmge,166.5765
gm3dimbygmge,140.239
gm3dimbzgage,51.547
gm3dimbzgige,4147.3748
gm3dimbzgmge,11
gm3dimbzg4ge,21.849
gm3dimjqguge,26.1605
gm3dimjqhege,39.5
gm3dimjrgege,69.0882
gm3dimjrg4ge,2.574
gm3dimjshege,1000.2
gm3dimjtgage,15.7367
gm3dimjugige,149.9
gm3dimjugqge,9
gm3dimjuhege,130.5282
gm3dimjvgige,9.4875
gm3dimjvgmge,309.7082
gm3dimjvhege,100.0299
gm3dimjxguge,527.2272
gm3dimjygage,101.0885
gm3dimjzgmge,27.0431
gm3dimjzg4ge,33.7995
gm3dimrqgage,1
gm3dimrqhage,59.24
gm3dimrsguge,189.5442
gm3dimrshege,1000
gm3dimrugmge,25.069
gm3dimrvgige,102.9
gm3dimrvgyge,98.1035
gm3dimrvg4ge,8
gm3dimrxgage,20.8784
gm3dimrxgege,140.0049
gm3dimrxgmge,783.463
gm3dimrxguge,2779.3155
gm3dimrxg4ge,28.1711
gm3dimrxhage,1
gm3dimrygmge,200
gm3dimzqhage,100
gm3dimzsguge,177.0428
gm3dimzshege,177.3232
gm3dimztgmge,290.2969
gm3dimzugege,22.6167
gm3dimzug4ge,1125.6847
gm3dimzuhege,90.1438
gm3dimzvg4ge,70.0141
gm3dimzvhege,33.266
gm3dimzwgage,1.8029
gm3dimzwgige,3000
gm3dimzwgqge,17.805
gm3dimzxgyge,16.289
gm3dimzyguge,90.1438
gm3dimzyg4ge,1041.419
gm3dimzzhege,161.6863
gm3dinbqgege,10
gm3dinbqgige,212.5549
gm3dinbqguge,500.0001
gm3dinbrgyge,363.747
gm3dinbrg4ge,1.8029
gm3dinbrhage,25
gm3dinbsgege,62.5003
gm3dinbsgqge,3.87
gm3dinbtgmge,602.084
gm3dinbugyge,3260.6305
gm3dinbvgige,48.5
gm3dinbvgqge,14.3109
gm3dinbvgyge,17.282
gm3dinbwgege,53.2259
gm3dinbwgige,411.5227
gm3dinbxgege,2279.4057
gm3dinbxg4ge,7.3554
gm3dinbxhage,10.3
gm3dinbygqge,125.136
gm3dinbygyge,168.5
gm3dinbyhage,6.064
gm3dinbzgege,20.5
gm3dinbzhage,600
gm3dinjqgege,12.5
gm3dinjqgqge,524.0423
gm3dinjqhege,70.3121
gm3dinjsgige,199.9
gm3dinjsgmge,7.6251
gm3dinjshage,310.9029
gm3dinjuguge,24.5747
gm3dinjugyge,1000.0001
gm3dinjxgege,3.2382
gm3dinjxgqge,90.1438
gm3dinjyg4ge,2019.8966
gm3dinjzgage,444.9938
gm3dinjzhage,5381.6759
gm3dinrqgige,20
gm3dinrqgqge,123.4
gm3dinrqg4ge,1537.4034
gm3dinrrgage,157.4629
gm3dinrsguge,2.7043
gm3dinrsg4ge,64.8146
gm3dinrtgage,30
gm3dinrtgmge,3498.8591
gm3dinrthage,80
gm3dinrthege,5.9
gm3dinrugmge,351.032
gm3dinrvgage,16.5
gm3dinrvgige,12.287
gm3dinrwgage,88.3409
gm3dinrwgyge,1001.3062
gm3dinrwg4ge,1000.37
gm3dinrwhege,639.3901
gm3dinrxguge,51.1681
gm3dinryguge,88.2
gm3dinrzgige,618.969
gm3dinztgmge,1019.0989
gm3dinztg4ge,25.3
gm3dinzug4ge,31.9
gm3dinzvgege,27.9205
gm3dinzvgyge,36.6892
gm3dinzwgage,2013.4666
gm3dinzygmge,53.7945
gm3dinzzg4ge,33.9467
gm3dinzzhege,991.3522
gm3diobrgege,3.093
gm3diobrgmge,394.7783
gm3diobrhage,1558.7711
gm3diobsgmge,35.5238
gm3diobshege,9.2
gm3diobvgige,125.5349
gm3diobvgyge,30000.3691
gm3diobvhege,81.4368
gm3diobwgmge,1.0001
gm3diobwg4ge,24.99
gm3diobxgage,9.9997
gm3diobxguge,3041.153
gm3diobxgyge,25.8391
gm3diobxg4ge,3.296
gm3diobxhage,2.9863
gm3diobygyge,16.0294
gm3diobzgmge,1203.6014
gm3diojqgege,520
gm3diojrgage,3.746
gm3diojrguge,59.4189
gm3diojrg4ge,103.8018
gm3diojsgmge,3.5
gm3diojshage,1.6861
gm3diojtgige,570.8078
gm3diojtgqge,11197.091
gm3diojthage,6.9101
gm3diojvgqge,165.5
gm3diojvguge,1014.3258
gm3diojvg4ge,5019.4617
gm3diojwgyge,500
gm3diojxgyge,102.2055
gm3diojygmge,216.083
gm3diojyhage,5.2704
gm3diojzgqge,20
gm3dkmbqgege,280
gm3dkmbrgage,328.97
gm3dkmbrgyge,25
gm3dkmbsgege,92.9
gm3dkmbsgmge,4.3559
gm3dkmbsgqge,34.1851
gm3dkmbtgige,208.0083
gm3dkmbthage,4.6
gm3dkmbugqge,30
gm3dkmbuhage,4.2
gm3dkmbvgqge,1601.9995
gm3dkmbwgmge,1836.8143
gm3dkmbwhege,309.9836
gm3dkmbxgage,49.25
gm3dkmbxgege,92.3443
gm3dkmbxgige,15.284
gm3dkmbxgqge,28.271
gm3dkmbxguge,81
gm3dkmbxgyge,169.5
gm3dkmbxhage,10.11
gm3dkmbyhage,39.26
gm3dkmbzgage,17.7197
gm3dkmbzgmge,79.8312
gm3dkmbzhege,52.2
gm3dkmjqhage,599.798
gm3dkmjqhege,87.448
gm3dkmjrgege,100
gm3dkmjrgige,88.713
gm3dkmjrgmge,235
gm3dkmjrgyge,84.5
gm3dkmjsgege,5
gm3dkmjsgmge,200.5229
gm3dkmjsgqge,125
gm3dkmjshege,4005.9227
gm3dkmjtg4ge,121
gm3dkmjthege,10.1395
gm3dkmjugege,41.3
gm3dkmjugqge,16.5523
gm3dkmjvgege,50
gm3dkmjvgige,209.2392
gm3dkmjvhege,45.254
gm3dkmjwgmge,1715.1
gm3dkmjwgyge,2633.0768
gm3dkmjwhage,115.8
gm3dkmjxgege,363.594
gm3dkmjxhage,7.2052
gm3dkmjygege,43.9568
gm3dkmjygige,2530.6795
gm3dkmjygmge,13.9643
gm3dkmjygqge,50.3
gm3dkmjyguge,101
gm3dkmjygyge,299.9788
gm3dkmjzgage,29.7
gm3dkmjzgege,36.223
gm3dkmjzguge,133.465
gm3dkmrqgmge,98.2722
gm3dkmrqgyge,77.5343
gm3dkmrrhage,99.2
gm3dkmrrhege,17.0023
gm3dkmrtgage,103.4058
gm3dkmrthage,5828.5579
gm3dkmrthege,25.0842
gm3dkmrwgege,64.5
gm3dkmrwgmge,172.145
gm3dkmrwgqge,110.4326
gm3dkmrwguge,249.3651
gm3dkmrwgyge,180.2258
gm3dkmrxgage,29.8986
gm3dkmrxgege,33.072
gm3dkmrxgmge,40000
gm3dkmrxgyge,19.765
gm3dkmrxhege,87.0526
gm3dkmrzg4ge,4.7915
gm3dkmzqgyge,300
gm3dkmzqg4ge,220.3332
gm3dkmzrguge,1.047
gm3dkmzrhage,50
gm3dkmzsgige,100.199
gm3dkmzsgyge,958.9324
gm3dkmzsg4ge,800
gm3dkmzshage,28.0707
gm3dkmztgage,204.5492
gm3dkmztgmge,139.725
gm3dkmztguge,145.844
gm3dkmzugage,261.6155
gm3dkmzugmge,126.771
gm3dkmzugyge,100.195
gm3dkmzvgmge,8.7118
gm3dkmzwgqge,8.291
gm3dkmzwguge,176.7225
gm3dkmzxgege,1.298
gm3dkmzxg4ge,336.1631
gm3dkmzygyge,25.0248
gm3dkmzyhage,1
gm3dkmzzgege,99.2
gm3dkmzzgmge,339.3025
gm3dknbqgege,33.9757
gm3dknbqgige,618.4513
gm3dknbqg4ge,9.32
gm3dknbrhege,6.6826
gm3dknbsgage,15.8366
gm3dknbsgige,45.0406
gm3dknbsguge,106
gm3dknbtguge,12.4565
gm3dknbthege,25
gm3dknbugege,60.9821
gm3dknbug4ge,244.212
gm3dknbvgege,50
gm3dknbvgqge,1579.072
gm3dknbvg4ge,213.227
gm3dknbvhege,16.5
gm3dknbwgege,26.192
gm3dknbwgqge,322.4375
gm3dknbxgmge,15.9633
gm3dknbxgyge,11871.6255
gm3dknbxhage,15.284
gm3dknbzgage,208.1438
gm3dknbzgmge,250
gm3dknbzgqge,22.1225
gm3dknbzhege,250.3477
gm3dknjqgege,6.293
gm3dknjqgige,25.264
gm3dknjrgage,40000
gm3dknjrgqge,406.8282
gm3dknjrhege,1.7683
gm3dknjsguge,1
gm3dknjtguge,62.0194
gm3dknjugage,89.21
gm3dknjvgage,871.173
gm3dknjvgyge,76.0232
gm3dknjvhege,7.292
gm3dknjwgage,25.264
gm3dknjygige,300
gm3dknjzgage,2.0032
gm3dknjzgege,77.0898
gm3dknjzguge,564.7357
gm3dknrqgage,31
gm3dknrqgege,5
gm3dknrrgege,164.984
gm3dknrrgige,31.5171
gm3dknrsgage,5655.1112
gm3dknrsgige,194.1742
gm3dknrtguge,3.2233
gm3dknrtgyge,15
gm3dknrugige,179.4501
gm3dknruhege,1.7423
gm3dknrwgage,4.9997
gm3dknrwhage,99.2999
gm3dknrxhage,72.8937
gm3dknrygmge,100.5
gm3dknrzgage,5
gm3dknrzg4ge,393.905
gm3dknrzhege,2501.5161
gm3dknzqguge,749.8655
gm3dknzrgage,6935.0561
gm3dknzrg4ge,101.06
gm3dknzsgqge,9.4784
gm3dknzsguge,69.6545
gm3dknzug4ge,125.174
gm3dknzvgage,507.7864
gm3dknzvgege,100.8291
gm3dknzvgige,100.7868
gm3dknzvhege,322.8
gm3dknzwguge,211.6368
gm3dknzwgyge,14.4278
gm3dknzygage,39.497
gm3dknzyg4ge,15783.3147
gm3dkobqgqge,1.1078
gm3dkobqhege,93.6886
gm3dkobshage,51.9463
gm3dkobtgige,105.7105
gm3dkobtgmge,1306.8269
gm3dkobtg4ge,501.8658
gm3dkobugige,99.1096
gm3dkobuhege,978.4574
gm3dkobvg4ge,2.7254
gm3dkobwguge,86.2461
gm3dkobxgmge,1
gm3dkobxg4ge,92.7495
gm3dkobygege,2.3662
gm3dkobygyge,318.651
gm3dkobzg4ge,2.297
gm3dkojqgige,101.2558
gm3dkojqgyge,457.0219
gm3dkojqhage,4
gm3dkojrgage,999.3
gm3dkojrg4ge,11
gm3dkojrhege,1004.995
gm3dkojsgqge,312.5269
gm3dkojshage,2597.758
gm3dkojtgmge,22078.6128
gm3dkojtgqge,109.9384
gm3dkojtguge,200.526
gm3dkojvg4ge,438.155
gm3dkojwguge,92.7657
gm3dkojxgqge,259.5888
gm3dkojxhege,200
gm3dkojygage,1.2
gm3dmmbrhage,40000
gm3dmmbugqge,11.7262
gm3dmmbvgige,248.6
gm3dmmbvgyge,4.295
gm3dmmbvhege,163.5896
gm3dmmbwgage,2247.7787
gm3dmmbxgage,150
gm3dmmbxhage,15.2879
gm3dmmbzgage,1.0979
gm3dmmbzgyge,614.7
gm3dmmjqhage,622.9524
gm3dmmjrgage,1152.445
gm3dmmjrgqge,7010
gm3dmmjsg4ge,300.998
gm3dmmjshege,515
gm3dmmjtgige,289.6494
gm3dmmjtgqge,411.9311
gm3dmmjtguge,100.199
gm3dmmjthage,286.0515
gm3dmmjugqge,114.3179
gm3dmmjvhage,154.9035
gm3dmmjvhege,301.3943
gm3dmmjwgage,72.087
gm3dmmjwgige,299.617
gm3dmmjxgige,2.5736
gm3dmmjxgyge,1.2588
gm3dmmjxg4ge,265.4635
gm3dmmjyhege,1.7
gm3dmmjzgige,1.5
gm3dmmrrgege,841.8769
gm3dmmrrgqge,66
gm3dmmrrhege,2085.7858
gm3dmmrtgyge,80.017
gm3dmmrthage,1
gm3dmmrugege,8.7117
gm3dmmrvgmge,121.178
gm3dmmrwgage,1525
gm3dmmrwgege,1.4
gm3dmmrwgmge,976.6
gm3dmmrwguge,11.337
gm3dmmrxgage,18.453
gm3dmmrxguge,174.4128
gm3dmmrygqge,141.6861
gm3dmmryguge,25.0001
gm3dmmrzgige,1630.7786
gm3dmmrzguge,79.7739
gm3dmmzrgqge,39.5
gm3dmmzsgege,7262.6117
gm3dmmzshege,67.5415
gm3dmmztgege,99.9816
gm3dmmzxgege,10
gm3dmmzxgige,19.5
gm3dmmzxgyge,807.5275
gm3dmmzxhege,764.4401
gm3dmmzygyge,71.2146
gm3dmmzyhege,2558.2
gm3dmmzzgyge,9.6439
gm3dmnbqguge,169.9292
gm3dmnbqhage,37.3
gm3dmnbrgmge,133.9669
gm3dmnbrgqge,287.0334
gm3dmnbrg4ge,255.2493
gm3dmnbsgyge,199.7
gm3dmnbshage,74.3
gm3dmnbshege,21.876
gm3dmnbtgqge,30.2442
gm3dmnbvgage,5031.5233
gm3dmnbvgige,81.9292
gm3dmnbvgqge,99.9
gm3dmnbwgage,1001
gm3dmnbxgage,17.0978
gm3dmnbzgyge,208.7182
gm3dmnbzhage,73.1785
gm3dmnjqgmge,7.72
gm3dmnjqguge,42.9563
gm3dmnjsgage,40000
gm3dmnjsgmge,32.2334
gm3dmnjsguge,96.0183
gm3dmnjtgage,1
gm3dmnjthage,5.5028
gm3dmnjugige,512.7839
gm3dmnjug4ge,15.6293
gm3dmnjwgyge,3.19
gm3dmnjxgage,202.5891
gm3dmnjxgqge,501.7
gm3dmnjzgige,324.243
gm3dmnrqgage,8111.4766
gm3dmnrqgege,14.285
gm3dmnrqguge,35.5
gm3dmnrqg4ge,1
gm3dmnrrgige,1668.6704
gm3dmnrrhege,80.219
gm3dmnrtgqge,43.6956
gm3dmnrtguge,328.17
gm3dmnrtg4ge,222.4594
gm3dmnrugqge,7
gm3dmnruhege,325
gm3dmnrvgmge,2.265
gm3dmnrwg4ge,11
gm3dmnrwhage,8.7117
gm3dmnrxgage,2
gm3dmnrygige,14533.9713
gm3dmnrygmge,138.161
gm3dmnrzgmge,14.5646
gm3dmnzqgige,75.013
gm3dmnzqguge,7.7023
gm3dmnzshage,403.7065
gm3dmnzshege,22.4974
gm3dmnztgege,250.3017
gm3dmnztgige,816.4361
gm3dmnzugage,52.3803
gm3dmnzvguge,1552.3597
gm3dmnzvgyge,99.707
gm3dmnzxgage,3.4493
gm3dmnzxguge,14.285
gm3dmnzygmge,139.7508
gm3dmnzzgige,941.372
gm3dmnzzguge,184.6962
gm3dmnzzhage,5.0473
gm3dmobqgmge,524.3022
gm3dmobqg4ge,136.769
gm3dmobrgmge,194.3002
gm3dmobrgqge,134.7922
gm3dmobsgage,80.26
gm3dmobsgege,309.6221
gm3dmobsgige,27.071
gm3dmobsgqge,465.8265
gm3dmobsguge,3652.9682
gm3dmobshege,287.4843
gm3dmobtgyge,204
gm3dmobugege,110.73
gm3dmobugige,20
gm3dmobugyge,8.24
gm3dmobvhege,9.8495
gm3dmobwgage,502.2009
gm3dmobwgege,1355.9287
gm3dmobwgmge,86.512
gm3dmobwg4ge,33.9757
gm3dmobxgmge,56.243
gm3dmobxgyge,487.9
gm3dmobxg4ge,24
gm3dmobzgmge,390.8698
gm3dmobzhage,449.4348
gm3dmojqgage,12.5
gm3dmojqg4ge,587.34
gm3dmojrgige,10905.5317
gm3dmojsguge,1775.8111
gm3dmojsgyge,10.3252
gm3dmojsg4ge,8.198
gm3dmojtgage,3.296
gm3dmojtgmge,115.9876
gm3dmojtgqge,27.3
gm3dmojugage,2.6135
gm3dmojugmge,6.2716
gm3dmojuhege,2.297
gm3dmojvgege,14.285
gm3dmojvguge,114.3845
gm3dmojvgyge,20
gm3dmojvhege,134.2743
gm3dmojwgage,347.6692
gm3dmojwgege,62.8
gm3dmojwg4ge,81.6462
gm3dmojzg4ge,4.29
gm3dombqgege,1000.8452
gm3dombqgmge,35.264
gm3dombqgyge,1.3068
gm3dombqg4ge,7.272
gm3dombrgage,1443.1367
gm3dombrgqge,31.596
gm3dombrg4ge,302.2339
gm3dombrhege,30.7357
gm3dombshege,1228.2791
gm3dombwgege,1203.5
gm3dombwgige,270.627
gm3dombxhage,15
gm3dombygage,1.2347
gm3dombygege,1035.003
gm3dombygige,17.4235
gm3dombzgige,1.8714
